"","death","pm10tmean","tmpd","rmtmpd","dptp","rmdptp","dow","date"
"317",113,13.425396825,48.5,37.5,31.375,26.5833333333333,"Friday",1987-11-13
"318",125,-23.6984127,47,42.3333333333333,31.125,28.75,"Saturday",1987-11-14
"319",108,9.2349206349,50.5,46.3333333333333,32,31.2083333333333,"Sunday",1987-11-15
"320",100,-7.697452229,56,48.6666666666667,56,31.5,"Monday",1987-11-16
"321",112,-17.87098377,50,51.1666666666667,35.375,39.7083333333333,"Tuesday",1987-11-17
"322",106,NA,38,52.1666666666667,29.25,41.125,"Wednesday",1987-11-18
"323",128,-13.7843254,37.5,48,26,40.2083333333333,"Thursday",1987-11-19
"324",128,-7.647619048,27.5,41.8333333333333,10.375,30.2083333333333,"Friday",1987-11-20
"325",121,-14.67405063,25.5,34.3333333333333,11.5,21.875,"Saturday",1987-11-21
"326",128,NA,42,30.1666666666667,28.75,15.9583333333333,"Sunday",1987-11-22
"327",127,-6.235373409,43.5,31.6666666666667,31.75,16.875,"Monday",1987-11-23
"328",113,10.306962025,39.5,37,39.375,24,"Tuesday",1987-11-24
"329",117,-31.6835443,40,41.6666666666667,36.875,33.2916666666667,"Wednesday",1987-11-25
"330",114,-26.71608833,40,41,35.875,36,"Thursday",1987-11-26
"331",117,NA,40.5,39.8333333333333,39.5,37.375,"Friday",1987-11-27
"332",115,NA,47,40.1666666666667,45.5,37.4166666666667,"Saturday",1987-11-28
"333",103,-24.68590576,39,42.5,34.625,40.2916666666667,"Sunday",1987-11-29
"334",101,NA,37,42.1666666666667,35.5,39.875,"Monday",1987-11-30
"335",134,-14.25396825,32,41,24.125,38.5416666666667,"Tuesday",1987-12-01
"336",93,-19.59047619,30,36,26.375,31.4166666666667,"Wednesday",1987-12-02
"337",116,-12.62222222,30.5,33,26.25,28.6666666666667,"Thursday",1987-12-03
"338",128,-7.568253968,27,30.8333333333333,19.625,25.5833333333333,"Friday",1987-12-04
"339",109,-11.94629478,27,29.1666666666667,24.625,24.0833333333333,"Saturday",1987-12-05
"340",142,-20.58095238,31.5,28.1666666666667,29,23.5,"Sunday",1987-12-06
"341",124,-17.57006369,38.5,28.5,36.25,24.4166666666667,"Monday",1987-12-07
"342",112,-14.8343949,46.5,32.3333333333333,49.5,29.9583333333333,"Tuesday",1987-12-08
"343",116,-22.10509554,49.5,38.8333333333333,34.375,38.25,"Wednesday",1987-12-09
"344",136,-11.08306709,38,44.8333333333333,31.125,40.0416666666667,"Thursday",1987-12-10
"345",138,-13.36518273,41,44.6666666666667,33.625,38.3333333333333,"Friday",1987-12-11
"346",136,-14.06070288,35,42.8333333333333,23.75,33.0416666666667,"Saturday",1987-12-12
"347",108,-8.987220447,31.5,38,23.5,29.5,"Sunday",1987-12-13
"348",125,-0.03514377,30,35.8333333333333,27.5,26.9583333333333,"Monday",1987-12-14
"349",140,-24.22683706,31,32.1666666666667,24.25,24.9166666666667,"Tuesday",1987-12-15
"350",149,-7.329073482,27.5,30.8333333333333,16.625,25.0833333333333,"Wednesday",1987-12-16
"351",118,-10.3319602,20.5,29.5,11.75,22.7916666666667,"Thursday",1987-12-17
"352",131,-7.086261981,23,26.3333333333333,25.75,17.5416666666667,"Friday",1987-12-18
"353",111,-23.05774034,34,23.6666666666667,35,18.0416666666667,"Saturday",1987-12-19
"354",130,-17.94871795,34,25.8333333333333,21.25,24.1666666666667,"Sunday",1987-12-20
"355",125,NA,33,30.3333333333333,26.125,27.3333333333333,"Monday",1987-12-21
"356",121,NA,35,33.6666666666667,29.125,27.4583333333333,"Tuesday",1987-12-22
"357",144,-1.713116729,35.5,34,31.25,25.5,"Wednesday",1987-12-23
"358",126,NA,41,34.5,39.75,28.8333333333333,"Thursday",1987-12-24
"359",124,-27.16720257,33,37.1666666666667,25.5,33.375,"Friday",1987-12-25
"360",119,NA,27.5,36.5,23.75,32.1666666666667,"Saturday",1987-12-26
"361",116,1.864516129,29,33.8333333333333,28.375,29.6666666666667,"Sunday",1987-12-27
"362",156,NA,33.5,29.8333333333333,30.75,25.875,"Monday",1987-12-28
"363",112,-17.27422156,24.5,30,20.25,27.625,"Tuesday",1987-12-29
"364",116,NA,25.5,29,27.625,26.4583333333333,"Wednesday",1987-12-30
"365",148,-21.97411003,23.5,27.8333333333333,7.25,26.2083333333333,"Thursday",1987-12-31
"366",108,NA,3.5,24.5,-3.625,18.375,"Friday",1988-01-01
"367",124,NA,15,17.5,15.375,10.4166666666667,"Saturday",1988-01-02
"368",138,-17.85064935,24.5,14,16.75,6.33333333333333,"Sunday",1988-01-03
"369",132,-13.4104621,5,14.3333333333333,-15.875,9.5,"Monday",1988-01-04
"370",112,-18.90909091,-6.5,14.8333333333333,-15.75,5.41666666666667,"Tuesday",1988-01-05
"371",131,31.854368932,-5.5,7.66666666666667,-15.125,-4.95833333333333,"Wednesday",1988-01-06
"372",140,30.624595469,3,-2.33333333333333,-1.875,-15.5833333333333,"Thursday",1988-01-07
"373",123,43.32038835,8.5,-3,2.75,-10.9166666666667,"Friday",1988-01-08
"374",126,4.1521035599,0.5,2,-12.25,-4.75,"Saturday",1988-01-09
"375",121,-0.795786252,1.5,4,-1.625,-3.79166666666667,"Sunday",1988-01-10
"376",148,-4.717532468,24,3.5,22.25,-3.70833333333333,"Monday",1988-01-11
"377",146,-0.655844156,28.5,8.66666666666667,15.5,2.79166666666667,"Tuesday",1988-01-12
"378",119,7.2694805195,12,18,-0.375,12.0416666666667,"Wednesday",1988-01-13
"379",127,2.1201298701,11,21.5,9.375,12.4583333333333,"Thursday",1988-01-14
"380",118,-16.05519481,28,17.1666666666667,22.75,8.16666666666667,"Friday",1988-01-15
"381",137,-6.935514614,39,17,29.25,10.5833333333333,"Saturday",1988-01-16
"382",138,-18.00649351,37,26,32.25,20.4583333333333,"Sunday",1988-01-17
"383",117,NA,33.5,34.6666666666667,32.375,28.0833333333333,"Monday",1988-01-18
"384",125,-4.791530945,35.5,36.5,34.625,31.2916666666667,"Tuesday",1988-01-19
"385",126,-21.89236008,34,35.3333333333333,27.375,33.0833333333333,"Wednesday",1988-01-20
"386",100,-23.47882736,28.5,34.3333333333333,21.125,31.4583333333333,"Thursday",1988-01-21
"387",126,-11.73678186,27,32.6666666666667,23.625,27.7083333333333,"Friday",1988-01-22
"388",131,-19.99348534,21,29.8333333333333,25.75,24.0416666666667,"Saturday",1988-01-23
"389",115,-16.99674267,24.5,25.5,17,23.5,"Sunday",1988-01-24
"390",142,-9.026058632,14.5,24.1666666666667,-2.75,22.125,"Monday",1988-01-25
"391",122,2.0358306189,9,20,-0.5,13.3333333333333,"Tuesday",1988-01-26
"392",124,7.9804560261,7,16,11.25,4.58333333333333,"Wednesday",1988-01-27
"393",112,6.0748459892,21.5,10.1666666666667,19.25,2.66666666666667,"Thursday",1988-01-28
"394",126,-6.153094463,35.5,12.5,40.5,10,"Friday",1988-01-29
"395",127,-20.12703583,50.5,21.3333333333333,47.5,23.6666666666667,"Saturday",1988-01-30
"396",118,-1.071895425,46,35.8333333333333,31.875,35.75,"Sunday",1988-01-31
"397",119,-30.10784314,28,44,21.375,39.9583333333333,"Monday",1988-02-01
"398",111,-20.1503268,22.5,41.5,17.75,33.5833333333333,"Tuesday",1988-02-02
"399",120,-3.848767772,24,32.1666666666667,20.125,23.6666666666667,"Wednesday",1988-02-03
"400",135,8.5392156863,16.5,24.8333333333333,6.625,19.75,"Thursday",1988-02-04
"401",119,-6.506535948,4,21,-10.75,14.8333333333333,"Friday",1988-02-05
"402",110,-4.452459016,3,14.8333333333333,-3.125,5.33333333333333,"Saturday",1988-02-06
"403",123,-11.39344262,16.5,7.83333333333333,8.375,-2.41666666666667,"Sunday",1988-02-07
"404",108,-0.518032787,14.5,7.83333333333333,16.25,-1.83333333333333,"Monday",1988-02-08
"405",135,-1.814061259,17.5,11.3333333333333,7.125,7.16666666666667,"Tuesday",1988-02-09
"406",124,-7.645901639,16,16.1666666666667,17.625,10.5833333333333,"Wednesday",1988-02-10
"407",131,-15.52631579,16,16,9,13.6666666666667,"Thursday",1988-02-11
"408",139,0.4868421053,9,16.5,0.25,11.25,"Friday",1988-02-12
"409",113,-1.546052632,7,13.6666666666667,3.5,8.95833333333333,"Saturday",1988-02-13
"410",126,NA,27.5,10.6666666666667,38.625,4.25,"Sunday",1988-02-14
"411",138,-11.03120247,26,14.5,11.875,14.125,"Monday",1988-02-15
"412",119,-9.633663366,26.5,20.1666666666667,27.125,18,"Tuesday",1988-02-16
"413",122,16.270627063,31,26.6666666666667,23.125,25.875,"Wednesday",1988-02-17
"414",124,18.184818482,31.5,27.8333333333333,27,20.7083333333333,"Thursday",1988-02-18
"415",128,33.240924092,32,29.6666666666667,29.375,25.75,"Friday",1988-02-19
"416",147,-6.719471947,21.5,31.5,-2.625,26.5,"Saturday",1988-02-20
"417",125,-14.29111012,16.5,28.3333333333333,20.125,17.9166666666667,"Sunday",1988-02-21
"418",156,-20.80794702,40,23.3333333333333,29,15.625,"Monday",1988-02-22
"419",123,0.178807947,27,26,13,15.5,"Tuesday",1988-02-23
"420",119,21.367040245,22,27.8333333333333,7.875,20.7083333333333,"Wednesday",1988-02-24
"421",131,NA,20.5,29.6666666666667,9.75,16.625,"Thursday",1988-02-25
"422",117,9.8476821192,39.5,23.1666666666667,29.625,10.2083333333333,"Friday",1988-02-26
"423",145,-15.71343437,32,27.3333333333333,22.75,15.75,"Saturday",1988-02-27
"424",126,9.6589403974,34.5,30.6666666666667,31.625,20.7083333333333,"Sunday",1988-02-28
"425",112,-15.32119205,39.5,35.3333333333333,26.375,28,"Monday",1988-02-29
"426",111,-14.30794702,41,35.3333333333333,29.375,26.9166666666667,"Tuesday",1988-03-01
"427",117,-11.3255814,35.5,38.3333333333333,24.375,29.125,"Wednesday",1988-03-02
"428",118,-27.42857143,27,38.6666666666667,17,26.7083333333333,"Thursday",1988-03-03
"429",116,-14.05670169,28.5,34.5,16.25,23.5833333333333,"Friday",1988-03-04
"430",144,-4.543046358,31,30.3333333333333,19.25,19.2083333333333,"Saturday",1988-03-05
"431",132,NA,36,28.8333333333333,32.5,17.5,"Sunday",1988-03-06
"432",142,13.511551155,42,31.8333333333333,40,22.6666666666667,"Monday",1988-03-07
"433",154,NA,48.5,36.3333333333333,42.75,30.5833333333333,"Tuesday",1988-03-08
"434",142,NA,34,42.1666666666667,27.625,38.4166666666667,"Wednesday",1988-03-09
"435",110,1.9180922286,38,41.5,21.375,36.7916666666667,"Thursday",1988-03-10
"436",126,-8.478827362,46.5,40.1666666666667,35.125,30.5833333333333,"Friday",1988-03-11
"437",137,-21.58441558,43,39.5,28.25,28.0416666666667,"Saturday",1988-03-12
"438",130,NA,26.5,42.5,17.625,28.25,"Sunday",1988-03-13
"439",132,-17.54368932,24,38.6666666666667,17.5,27,"Monday",1988-03-14
"440",112,-7.587096774,23.5,31.1666666666667,19.5,21.125,"Tuesday",1988-03-15
"441",130,-10.93741712,32.5,24.6666666666667,23.5,18.2083333333333,"Wednesday",1988-03-16
"442",138,NA,34,26.6666666666667,26,20.1666666666667,"Thursday",1988-03-17
"443",130,2.2733118971,34.5,30,17.375,23,"Friday",1988-03-18
"444",109,-14.76774194,32,33.6666666666667,29.5,22.2916666666667,"Saturday",1988-03-19
"445",117,-36.78456592,28.5,33.5,15,24.2916666666667,"Sunday",1988-03-20
"446",145,-20.72435897,30,31.6666666666667,15.75,20.625,"Monday",1988-03-21
"447",124,18.800875126,46.5,30.1666666666667,35,20.0833333333333,"Tuesday",1988-03-22
"448",136,39.259615385,56,35,36.25,21.9166666666667,"Wednesday",1988-03-23
"449",113,7.2379421222,56.5,44.1666666666667,54.75,29,"Thursday",1988-03-24
"450",132,-19.83870968,53,53,35.5,42,"Friday",1988-03-25
"451",140,14.194174757,39,55.1666666666667,18.5,42.1666666666667,"Saturday",1988-03-26
"452",139,10.185064935,40,49.5,28.25,36.25,"Sunday",1988-03-27
"453",121,-7.990500101,48.5,44,42.625,27.4166666666667,"Monday",1988-03-28
"454",139,-15.76143791,45.5,42.5,35.75,29.7916666666667,"Tuesday",1988-03-29
"455",122,-11.79672131,40.5,44.6666666666667,27.25,35.5416666666667,"Wednesday",1988-03-30
"456",113,-1.848684211,42,44.8333333333333,32,35.2083333333333,"Thursday",1988-03-31
"457",121,-14.85148515,42,42.6666666666667,34.25,31.6666666666667,"Friday",1988-04-01
"458",125,-4.719471947,54,41.5,56.625,31.1666666666667,"Saturday",1988-04-02
"459",120,-19.3015883,53.5,46,44.125,40.9583333333333,"Sunday",1988-04-03
"460",130,NA,57.5,49.8333333333333,51.625,45,"Monday",1988-04-04
"461",144,-2.552980132,69.5,55,57.5,50.7916666666667,"Tuesday",1988-04-05
"462",111,-26.42384106,50,60.1666666666667,28.75,51.0833333333333,"Wednesday",1988-04-06
"463",133,-12.45182724,50,59,25.25,45.9583333333333,"Thursday",1988-04-07
"464",125,-12.46333333,51.5,56.5,28.75,37.1666666666667,"Friday",1988-04-08
"465",126,11.387696016,52.5,50.5,37.75,27.5833333333333,"Saturday",1988-04-09
"466",121,-9.578595318,43,51.3333333333333,33.75,30.5833333333333,"Sunday",1988-04-10
"467",118,-13.60200669,46,49,22.875,33.4166666666667,"Monday",1988-04-11
"468",116,-6.615384615,47.5,47.1666666666667,23.25,31.4583333333333,"Tuesday",1988-04-12
"469",87,NA,53,45.5,38.5,26.625,"Wednesday",1988-04-13
"470",122,-19.61538462,43,48.8333333333333,28.875,28.2083333333333,"Thursday",1988-04-14
"471",116,-16.05133588,41.5,47.8333333333333,25.5,30.2083333333333,"Friday",1988-04-15
"472",123,-1.615384615,47.5,45.8333333333333,27.5,30.9583333333333,"Saturday",1988-04-16
"473",118,31.304347826,59,44,37.875,27.2916666666667,"Sunday",1988-04-17
"474",109,-3.758389262,42.5,49.3333333333333,17.875,30.2916666666667,"Monday",1988-04-18
"475",117,7.1946308725,40.5,49.6666666666667,14.75,27.75,"Tuesday",1988-04-19
"476",110,7.1812080537,45.5,47.3333333333333,35.25,23.5,"Wednesday",1988-04-20
"477",150,-5.052431616,37,42.8333333333333,28.75,22.625,"Thursday",1988-04-21
"478",122,6.1677852349,45.5,41,30.375,26.25,"Friday",1988-04-22
"479",117,-0.771812081,44,42.6666666666667,34.375,31.4583333333333,"Saturday",1988-04-23
"480",94,-10.76174497,45,42.1666666666667,30.125,31.1666666666667,"Sunday",1988-04-24
"481",116,-0.695652174,54,44.8333333333333,36.375,31.625,"Monday",1988-04-25
"482",121,-25.69899666,48.5,47.6666666666667,35.875,33.625,"Tuesday",1988-04-26
"483",122,-24.2059951,39.5,49.1666666666667,34.625,34.125,"Wednesday",1988-04-27
"484",109,-11.75503356,48.5,47.3333333333333,28.375,35.625,"Thursday",1988-04-28
"485",123,3.2751677852,49,45.5,25.375,32.9583333333333,"Friday",1988-04-29
"486",100,-11.60738255,54,45.6666666666667,26.5,29.4583333333333,"Saturday",1988-04-30
"487",110,-11.54362416,53,50.5,29.625,26.75,"Sunday",1988-05-01
"488",125,5.4362416107,57,52,27.75,27.1666666666667,"Monday",1988-05-02
"489",127,4.3580329564,56.5,54.6666666666667,39.125,27.9583333333333,"Tuesday",1988-05-03
"490",113,3.5284280936,52.5,55.5,31.875,32.1666666666667,"Wednesday",1988-05-04
"491",115,6.8930960344,54.5,55.3333333333333,34.875,32.9166666666667,"Thursday",1988-05-05
"492",115,15.618729097,61.5,54.5,38.125,35.2916666666667,"Friday",1988-05-06
"493",129,38.719063545,62,56.1666666666667,40.875,34.9583333333333,"Saturday",1988-05-07
"494",137,320.72483221,67.5,59.3333333333333,53.25,37.9583333333333,"Sunday",1988-05-08
"495",134,-12.96471268,56,63.6666666666667,52.625,44.0833333333333,"Monday",1988-05-09
"496",124,-8.167785235,57,61.8333333333333,49.5,48.9166666666667,"Tuesday",1988-05-10
"497",121,14.788590604,60.5,60.1666666666667,41.25,51.7916666666667,"Wednesday",1988-05-11
"498",107,10.859060403,67,57.8333333333333,52.5,47.7916666666667,"Thursday",1988-05-12
"499",112,-14.06375839,58,61.5,33.625,47.75,"Friday",1988-05-13
"500",106,16.070469799,60,61.8333333333333,39.875,42.4583333333333,"Saturday",1988-05-14
"501",121,20.857807524,71,61.6666666666667,54.125,42,"Sunday",1988-05-15
"502",113,NA,55.5,63,40.25,42.5416666666667,"Monday",1988-05-16
"503",93,-14.91891892,52,62.1666666666667,34.375,44.75,"Tuesday",1988-05-17
"504",108,-8.945945946,55,59.5,44.875,42.9166666666667,"Wednesday",1988-05-18
"505",104,-0.855218855,60,54.1666666666667,36.625,39.8333333333333,"Thursday",1988-05-19
"506",106,19.212121212,63,55.6666666666667,51.75,38.625,"Friday",1988-05-20
"507",121,8.2297033502,64.5,59.3333333333333,50.25,44.4166666666667,"Saturday",1988-05-21
"508",108,NA,66,62.5,53.625,46.2083333333333,"Sunday",1988-05-22
"509",111,-0.624161074,53.5,64.5,52.25,51.875,"Monday",1988-05-23
"510",109,-17.60402685,53,61.3333333333333,28,52.0416666666667,"Tuesday",1988-05-24
"511",104,-18.5033557,48.5,57.5,35.5,44.625,"Wednesday",1988-05-25
"512",115,8.4563758389,60.5,51.6666666666667,42.375,38.5833333333333,"Thursday",1988-05-26
"513",116,23.582460882,69.5,54,45.375,35.2916666666667,"Friday",1988-05-27
"514",128,NA,73,59.5,49.75,41.0833333333333,"Saturday",1988-05-28
"515",128,NA,74,67.6666666666667,51.875,45.8333333333333,"Sunday",1988-05-29
"516",115,31.66,75.5,72.1666666666667,52,49,"Monday",1988-05-30
"517",146,104.75083056,76,74.1666666666667,52.75,51.2083333333333,"Tuesday",1988-05-31
"518",114,98.77076412,76.5,75.1666666666667,54,52.2083333333333,"Wednesday",1988-06-01
"519",107,5.3833115858,63,76,47,52.9166666666667,"Thursday",1988-06-02
"520",101,-15.23920266,58.5,71.8333333333333,37.5,51.25,"Friday",1988-06-03
"521",117,10.733333333,62.5,66,40.5,46.1666666666667,"Saturday",1988-06-04
"522",115,24.76,73,61.3333333333333,49.125,41.6666666666667,"Sunday",1988-06-05
"523",120,NA,78,64.6666666666667,48.75,42.375,"Monday",1988-06-06
"524",102,95.638795987,79,71.1666666666667,51.125,46.125,"Tuesday",1988-06-07
"525",103,29.827303299,63,76.6666666666667,46.125,49.6666666666667,"Wednesday",1988-06-08
"526",103,NA,56,73.3333333333333,32.375,48.6666666666667,"Thursday",1988-06-09
"527",127,-13.44816054,56,66,34.625,43.2083333333333,"Friday",1988-06-10
"528",123,6.4832214765,67,58.3333333333333,41.625,37.7083333333333,"Saturday",1988-06-11
"529",110,6.4343434343,72,59.6666666666667,48.25,36.2083333333333,"Sunday",1988-06-12
"530",98,31.451178451,78,65,48.5,41.5,"Monday",1988-06-13
"531",129,48.40882451,82,72.3333333333333,53.625,46.125,"Tuesday",1988-06-14
"532",102,34.351351351,81.5,77.3333333333333,53.625,50.125,"Wednesday",1988-06-15
"533",112,-4.674576271,71,80.5,47.125,51.9166666666667,"Thursday",1988-06-16
"534",95,2.3322033898,68.5,78.1666666666667,53.25,51.4583333333333,"Friday",1988-06-17
"535",137,11.308474576,74.5,73.6666666666667,52.875,51.3333333333333,"Saturday",1988-06-18
"536",116,NA,82,71.3333333333333,55.875,51.0833333333333,"Sunday",1988-06-19
"537",114,45.886253057,88.5,75,70.25,54,"Monday",1988-06-20
"538",109,37.18707483,86.5,81.6666666666667,66.125,59.6666666666667,"Tuesday",1988-06-21
"539",122,40.18707483,82.5,85.6666666666667,67.25,64.0833333333333,"Wednesday",1988-06-22
"540",112,-17.83276451,70,85.8333333333333,50.75,67.875,"Thursday",1988-06-23
"541",108,NA,77.5,79.6666666666667,63.25,61.375,"Friday",1988-06-24
"542",122,NA,84.5,76.6666666666667,57.5,60.4166666666667,"Saturday",1988-06-25
"543",118,-20.30809202,63.5,77.3333333333333,44.875,57.1666666666667,"Sunday",1988-06-26
"544",105,-22.92439863,64,75.1666666666667,42.875,55.2083333333333,"Monday",1988-06-27
"545",89,NA,72.5,70.6666666666667,58.5,48.4166666666667,"Tuesday",1988-06-28
"546",115,-26.88659794,63,66.6666666666667,44.375,48.75,"Wednesday",1988-06-29
"547",116,-32.8390411,61.5,66.5,46.125,48.5833333333333,"Thursday",1988-06-30
"548",116,-24.91752577,66,65.6666666666667,47.375,49.6666666666667,"Friday",1988-07-01
"549",108,-15.6530784,65,63.5,44.375,45.9583333333333,"Saturday",1988-07-02
"550",108,NA,69.5,64.1666666666667,47.875,45.9583333333333,"Sunday",1988-07-03
"551",123,6.9385665529,73,66.8333333333333,49.875,46.5416666666667,"Monday",1988-07-04
"552",120,NA,79.5,69.1666666666667,56.75,47.375,"Tuesday",1988-07-05
"553",134,71.924398625,82.5,74,60.625,51.5,"Wednesday",1988-07-06
"554",102,72.113402062,85,78.3333333333333,58.375,55.75,"Thursday",1988-07-07
"555",131,65.299955163,83,82.3333333333333,59.875,58.5833333333333,"Friday",1988-07-08
"556",105,41.424137931,82.5,83.5,57.25,59.625,"Saturday",1988-07-09
"557",109,NA,75.5,83.5,64.625,58.5,"Sunday",1988-07-10
"558",98,-1.589655172,76.5,80.3333333333333,57.5,60.5833333333333,"Monday",1988-07-11
"559",108,-29.57931034,71.5,78.1666666666667,60.375,59.7916666666667,"Tuesday",1988-07-12
"560",108,6.4620689655,80,74.5,65.875,60.8333333333333,"Wednesday",1988-07-13
"561",109,18.131636326,87,76,57.75,61.25,"Thursday",1988-07-14
"562",99,34.496527778,86.5,79.5,70.5,61.3333333333333,"Friday",1988-07-15
"563",123,9.5243055556,85,84.5,69.625,64.7083333333333,"Saturday",1988-07-16
"564",109,-21.49825784,78,86.1666666666667,61,65.9583333333333,"Sunday",1988-07-17
"565",101,NA,71.5,83.1666666666667,66.25,67.0416666666667,"Monday",1988-07-18
"566",119,-8.40625,75,78.1666666666667,58.375,65.625,"Tuesday",1988-07-19
"567",132,-8.824494103,74,74.8333333333333,63.875,61.875,"Wednesday",1988-07-20
"568",115,-11.48251748,71.5,73.5,61.125,62.8333333333333,"Thursday",1988-07-21
"569",99,-28.56491228,71,73.5,59.125,61.125,"Friday",1988-07-22
"570",106,-15.55789474,72,72.1666666666667,59.5,61.375,"Saturday",1988-07-23
"571",112,10.442105263,75.5,71.5,57.375,59.9166666666667,"Sunday",1988-07-24
"572",115,-4.526315789,75.5,72.8333333333333,64.75,58.6666666666667,"Monday",1988-07-25
"573",121,-18.40032274,73.5,74.3333333333333,55.75,60.5416666666667,"Tuesday",1988-07-26
"574",110,15.466666667,76,74.8333333333333,60.375,59.2916666666667,"Wednesday",1988-07-27
"575",96,24.515789474,84,75,62.5,60.2916666666667,"Thursday",1988-07-28
